longitude,latitude,B2,B3,B4,B8,B11,B12,NDVI,VV,VH,VV_minus_VH,agbd
-59.9914035934804,-3.5760808566693,410,595,334,3535.5,1885,777.5,0.827367901802063,-9.365525276038934,-15.535918797710536,6.170393521671603,40.222481
-59.964903292598876,-2.917166595767631,273,449,265,3076,1592,631,0.841364860534668,-8.476500298739701,-15.072748404997762,6.596248106258061,193.550751
-59.5036183942035,-2.611065662703904,378,537.5,339,2719,1672.5,735.5,0.7782864570617676,-9.650179645044243,-15.22356226814954,5.573382623105296,174.6288299560547
-61.00492781278825,-3.2133860607060436,301,442,273,2818,1508,609,0.8233581185340881,-6.182541066893887,-12.806653456990956,6.624112390097069,52.233131
-60.76642510485452,-3.788083263721507,261,436,240,2910,1403,574,0.8476190567016602,-8.196026553590118,-13.076680526853794,4.8806539732636764,132.620224
-60.3430940272132,-3.7130739374975272,259,424,242,2669,1337,531,0.8337340950965881,-9.137972856799735,-14.555408358261099,5.417435501461364,166.523865
-59.67789155932269,-2.923454802756468,363.5,573,306,2979,1573.5,670,0.8136986494064331,-8.06216588640899,-14.549504600928794,6.4873387145198045,289.399109
-59.702146071993916,-3.8444525478000076,322,583,350.5,3355.5,1845,779.5,0.810847282409668,-6.852382475632176,-12.870179316603593,6.0177968409714175,49.03728485107422
-59.706637648414514,-2.6108410838828746,404,530,328,2974.5,1627.5,692,0.8013626337051392,-6.002503511951486,-9.998261716861897,3.9957582049104117,125.73925412280273
-60.638639755688516,-3.901046410699537,251,391,218,2554,1334,533,0.8427128195762634,-8.690377839465723,-14.497510793894469,5.807132954428745,202.039536
-60.27392375033599,-3.5801232754478383,334,498,323.5,2820.5,1608,681.5,0.794211208820343,-7.579582682259691,-14.697642213102649,7.118059530842958,77.56312561035156
-60.34668728834967,-3.503541897476649,279,430,246,2632,1348,521,0.8290479779243469,-8.56324125575487,-14.871775126182191,6.308533870427322,97.857162
-60.119862679109495,-2.7777031479080754,271,460,268,2815,1461,586,0.8261433839797974,-7.492369911111426,-15.216049857976465,7.723679946865039,126.48983001708984
-59.67025587940768,-2.9654510422890556,343,558,339,3304,1684,696,0.8138896226882935,-3.7308482256526654,-11.487229065984764,7.756380840332098,260.40271
-59.857105458504535,-2.480809946506574,304,480,285,3023,1502,598,0.8276904225349426,-7.999662807558677,-13.907570164507232,5.907907356948556,134.964935
-60.76193352843392,-3.61381009860232,302.5,459,274,2638.5,1472,633,0.8118454813957214,-8.02296887733346,-13.003863587656122,4.980894710322662,23.173847198486328
-60.06933244437777,-2.416355824870998,345,553,436,2710,2213,1136,0.7228226065635681,-9.110836667510137,-14.935818745986595,5.824982078476458,8.749835014343262
-59.3803246214581,-3.1264740569674796,325,537,288.5,3322.5,1650,690,0.840210497379303,-7.033429178746786,-13.939411848135542,6.905982669388756,201.162369
-60.58653746920959,-2.6609221609725378,304.5,513,286,2983,1472,622,0.8250229358673096,-9.991479196621794,-15.44385402524881,5.452374828627015,104.502907
-60.58092299868384,-2.3936733639469803,254,411,242.5,2446,1351,551.5,0.8196020126342773,-9.163623760556103,-15.354659645555255,6.1910358849991525,197.723053
-60.03766683061256,-2.977802877445699,314,470,311,2426,1458,709,0.7727438807487488,-6.924593140194477,-14.26984416020344,7.345251020008964,118.163071
-60.24135982128666,-2.874721198592984,255.5,412,226.5,2685.5,1354,547.5,0.8444368243217468,-10.519418812796959,-15.110234110590405,4.590815297793446,259.229675
-60.53960049561434,-3.0483206272490815,338.5,592,288,3172.5,1554.5,593,0.8335500359535217,-7.624264408073716,-13.893062754628565,6.268798346554848,28.299345016479492
-59.489694507299646,-3.349256247429121,376.5,618,305.5,3962,2082,926.5,0.8568248152732849,-8.343372766891688,-13.693173552084135,5.349800785192446,76.071213
-59.79983785914192,-2.444428177499733,350.5,570,308,3500,1739,693,0.8382353186607361,-7.666949477002481,-13.671433282511456,6.0044838055089755,89.51651000976562
-59.614335752971236,-2.9856631361817447,398,545.5,335.5,3242,1688,688.5,0.8124388456344604,-7.569373307577303,-13.710302758543826,6.140929450966523,96.356712
-60.2710042256626,-2.360211119613528,234,380,227,2586,1342,514,0.8386064767837524,-8.088632816631726,-13.483968152113173,5.395335335481446,66.746941
-59.64555220909438,-3.7894307366476867,380,579,326,3343,1722,708,0.8222948908805847,-7.039908564295105,-12.643201489574915,5.60329292527981,119.8969955444336
-59.75155341262049,-2.597141775800052,389,543,358,2734,1663,728,0.7684346437454224,-10.071592989303575,-16.976830442337768,6.905237453034193,302.513214
-59.52652543394855,-3.2735731847420513,519,856,645,3665.5,2296.5,1184,0.7007308006286621,-7.634296373250365,-12.059866912176778,4.425570538926413,0
-59.57436072282791,-2.7705166256351195,402,606,375.5,2933,1705,737.5,0.7730089426040649,-8.323714851376337,-14.198491877380981,5.874777026004644,215.459244
-60.87152799309651,-3.217877637126641,265.5,484,238.5,3385.5,1527.5,596,0.8683775067329407,-6.779247129990866,-12.65175160789046,5.872504477899595,99.8542251586914
-60.15197745051677,-3.803803781193599,317,493,289,2934,1605,671,0.8206639885902405,-7.455504239326012,-11.467640016166795,4.0121357768407835,178.292252
-60.524778293426365,-2.6056757709991873,360,498,300.5,2716.5,1313,530.5,0.8007954955101013,-7.83417216215879,-13.020559608655295,5.186387446496505,42.824310302734375
-60.47110395520023,-2.5335859694485956,303,463,260,2814,1461,613,0.8308392763137817,-8.80948851994621,-14.129750256787592,5.320261736841381,205.446808
-60.15107913523265,-3.901270989520567,371,550,329,3214.5,1698,695.5,0.8143078684806824,-8.188000924698372,-13.154981734356156,4.966980809657784,349.429382
-60.10279468871122,-2.3532491761616017,264.5,428,262.5,2813,1454,573.5,0.8292960524559021,-8.689308128990149,-15.403597412342993,6.714289283352844,133.561447
-60.37161553748399,-2.4453264927838525,245,434,240,2792,1468,595,0.8416886329650879,-8.163050181232075,-13.421781402248874,5.258731221016799,88.2661361694336
-60.00779784741558,-2.481932840611723,324,510,272,3229.5,1313,505,0.8446379899978638,-8.637010576029068,-15.367307161441545,6.730296585412477,106.06843566894531
-59.47307567454344,-3.5060122645079774,406,591,367,3322,1808,752,0.8010300993919373,-8.228505874271923,-14.299367269200312,6.070861394928389,137.944443
-59.913474742583034,-2.7179651815141272,335.5,507.5,301,3079,1586,646.5,0.8218935132026672,-10.074468989769215,-14.657284248518582,4.582815258749367,319.403839
-60.53106650041521,-3.695556789457197,257,408,212,2742,1403,575,0.8564658164978027,-8.356196254662894,-13.677603290063976,5.321407035401082,128.509689
-59.795570861542345,-3.112999327705687,406,605,387,2655,1652,820,0.7455621361732483,-8.108035027560906,-14.653855002382043,6.545819974821137,34.141548
-60.78416683171588,-2.775008202055717,297,488,271,3104,1525,597,0.8394073843955994,-9.556629682755919,-15.52204192835326,5.965412245597342,75.530006
-59.609619597729605,-3.5709155437856133,379.5,573,364,3014.5,1564,659,0.7845197319984436,-7.2442666730628344,-15.270096508947915,8.02582983588508,61.474876403808594
-59.71539622243468,-2.8922383466333144,359,518,315,3041,1742,738,0.8122765421867371,-9.488139248813738,-16.467176262703656,6.9790370138899185,250.371521
-60.0327260965499,-2.4581274855825557,341.5,509,312.5,3073.5,1616,655.5,0.8154163956642151,-7.66528428843724,-14.468101080140908,6.802816791703668,196.406189
-59.62915795515921,-3.680060850806135,325.5,535,333.5,2964,1981.5,903.5,0.7977255582809448,-10.492290295233907,-14.99094537217973,4.498655076945823,106.1810302734375
-59.82858394823374,-2.9504042612800534,345,537,311,3188,1718,722,0.8222349286079407,-7.357427086696578,-13.00474734352153,5.647320256824951,120.047882
-60.41877708990027,-2.75030453174243,379,538,333,3031,1570,661,0.8020213842391968,-7.660017664983274,-13.485409674470837,5.8253920094875635,106.88972473144531
-60.03811598825462,-2.4830557347168725,397,655,417,2916,1542,673,0.7497749924659729,-10.186715564000401,-16.968237974422784,6.781522410422383,86.471336
-59.32687486205299,-2.857428629373683,280.5,459,272.5,2821,1592.5,658,0.8238241672515869,-7.472755016034018,-14.134592054479409,6.661837038445391,247.129593
-59.45421105357693,-2.93805242612341,296.5,482,268.5,3105.5,1583.5,639,0.8408417105674744,-7.029234462260467,-12.6198568362727,5.5906223740122325,162.13385009765625
-60.015658106151626,-3.991551675574579,382,565,356,2864,1695,722,0.7788819670677185,-7.76485141928258,-15.57623952555467,7.811388106272089,194.66539001464844
-60.59619435851387,-2.69415982648496,271.5,506,260,3165,1530.5,614,0.8481751680374146,-8.25332063715539,-13.880473290932676,5.627152653777285,126.94791412353516
-59.963780398493725,-2.709431186314992,362,518.5,316,2816,1510.5,614.5,0.7982119917869568,-9.170897395020592,-15.143356762197609,5.9724593671770165,312.706299
-60.18252017017683,-3.9848143109436824,283,484,262,3031,1551,625,0.8408745527267456,-8.499099376211342,-15.023549717531397,6.524450341320055,167.842453
-60.116718575615074,-2.7810718302235236,264,487,255,3383,1576,607,0.8598130941390991,-7.428904804725276,-13.588437801849068,6.159532997123792,41.895076751708984
-59.9914035934804,-2.437017076405747,380.5,546,334,2978.5,1545,620.5,0.7983396053314209,-6.583967967679793,-13.156655070241616,6.572687102561823,201.303543
-60.18117269725065,-3.6522130769984296,388,539,304,3144,1675,683,0.8236659169197083,-8.079321527856512,-13.928013142391748,5.848691614535236,20.089733123779297
-59.86406740195646,-2.6687824197085837,386,537,312,2931,1580,651,0.807585597038269,-7.882586746693951,-14.80545919935986,6.922872452665908,249.932266
-59.93570804586499,-2.7289695437445913,282.5,436.5,258.5,2735.5,1558,662.5,0.8273212909698486,-8.761869421281583,-15.992182863492204,7.230313442210621,336.576233
-60.247872607096525,-2.295532419156922,236,396,227,2582.5,1385.5,554,0.838405430316925,-7.523188507361208,-15.420601899341946,7.897413391980738,204.441895
-60.814934130196974,-3.762705856945131,256,405,231,2753,1310,525,0.845174252986908,-7.653306503173644,-14.390285811517142,6.736979308343498,13.3925142288208
-60.19217705948112,-2.296206155620012,247.5,406.5,223,2556.5,1309,514.5,0.8395394682884216,-9.265812920997478,-15.169733767331666,5.903920846334188,26.219167709350586
-60.59552062205078,-3.2870479140038444,317,515,375,2729,1996,1058,0.7583763003349304,-7.440170218805743,-13.270787521475299,5.830617302669556,11.307992935180664
-60.18341848546095,-3.1642032989004996,496,657,648,2746,2704,1621,0.6181496977806091,-9.672903919766497,-15.981258791861793,6.308354872095295,1.6434170007705688
-60.300199472396486,-3.1722881364575755,334.5,523.5,309.5,3153.5,1549,638.5,0.82125324010849,-7.811179780637265,-12.73373450876661,4.922554728129344,188.425354
-59.663967672418835,-3.561932390944418,401,588,354,2952,1623,679,0.7858439087867737,-9.195485433808502,-15.070715450127555,5.875230016319053,162.714584
-60.30671225820635,-2.9542221012375616,240,442,242,2839,1390,555,0.8429081439971924,-8.545376030321115,-14.064258191503669,5.518882161182553,182.727661
-60.531964815699325,-3.6019074210877364,240.5,422.5,224,3106,1501.5,608.5,0.8654654622077942,-8.383572596067946,-14.431806006409884,6.048233410341938,4.526580810546875
-60.04126009174904,-2.521683291934012,355,496,288,2849.5,1372,533,0.8164143562316895,-9.584398849076086,-14.935382711727636,5.35098386265155,110.8766098022461
-59.99903927339542,-3.788532421363567,339,491,313,2938,1690,710,0.8074438571929932,-8.240334256643592,-14.247188424641752,6.00685416799816,30.272188186645508
-60.52904529102594,-3.830304082075125,236,368,209,2627,1393,554,0.8526093363761902,-7.045111757739208,-13.818466343832,6.773354586092792,127.9738998413086
-60.21508409922616,-2.5378529670481633,270,424,249,2769,1399,568,0.8349900841712952,-10.290464744306572,-13.232026940298567,2.9415621959919953,41.92136001586914
-60.141646824749394,-3.1969918067708623,501,780,727,3093,2698,1640,0.6193717122077942,-8.697737981471777,-13.435213950718444,4.737475969246667,3.3059868812561035
-60.79292540573604,-3.7085823610769295,262,436,232,2972,1236,503,0.8551810383796692,-7.80205480195272,-14.598481229970982,6.796426428018262,128.172653
-60.48412952681996,-2.7835421972548526,271,491.5,259.5,2876,1463.5,594,0.8344761729240417,-6.559009148582186,-12.81966674853929,6.260657599957105,40.472752
-60.003530849816016,-3.185538286898338,789,865,1061,2080,3931,2725,0.32441896200180054,-11.238026047099979,-19.48491817713089,8.246892130030911,46.899654388427734
-60.56452874474866,-3.9720133181449793,256,422,270.5,2622.5,1381.5,555.5,0.8129968643188477,-8.907957639867345,-14.870696358749864,5.96273871888252,55.335361
-60.969444359065534,-2.955120416521681,268,424,252,2683,1313,542,0.8282793760299683,-10.527884517038096,-14.640788794754101,4.112904277716005,221.01206970214844
-59.948509038663694,-3.6962305259202863,333.5,529.5,312.5,3187,1664,702,0.8214030861854553,-8.515499232255603,-15.432918333704222,6.917419101448619,204.550323
-60.434946765014416,-3.5884326918259437,329,474,299,2622,1423,589,0.7952755689620972,-6.7965950653472795,-14.021725468530661,7.225130403183382,150.992111
-59.946038671632365,-3.9098049847197025,365,525,325,2808,1522,668,0.7925311326980591,-8.67136054968327,-15.041391695027546,6.370031145344276,88.926247
-59.55908936299788,-3.2511153026390636,340,488.5,285,3193,1688,717.5,0.8361127376556396,-7.1588943960373195,-13.613153158267561,6.454258762230242,5.003814220428467
-59.42905822562158,-3.1630804047953505,578,827,804,3040,2575,1572,0.5816857218742371,-7.289102757865517,-13.508005173274476,6.21890241540896,2.2363529205322266
-60.03137862362372,-3.386760910541111,509,682,585,2090,2310,1357,0.5626168251037598,-7.299430851037078,-13.804397972842503,6.504967121805425,79.24116516113281
-60.46975648227405,-3.5282455677899356,280,422,250,2731,1415,559,0.8322710394859314,-10.77378811017751,-15.69379794020872,4.92000983003121,182.46343994140625
-60.667161265959315,-3.648619815861952,272,418,235,2458,1292.5,516.5,0.825473427772522,-8.466486563790573,-14.606219772316988,6.139733208526415,62.73829650878906
-59.33046812318946,-3.1246774263992405,348.5,505.5,280,3077.5,1577.5,647,0.833209216594696,-7.9182304693499495,-13.816299849638211,5.898069380288262,157.191513
-59.521809278706925,-3.2928869633506213,427,671,424.5,3135.5,1790,852.5,0.7615168690681458,-7.930865507595238,-13.767224036018767,5.8363585284235295,3.228092908859253
-60.268758437452306,-3.886897944974655,291.5,448.5,272.5,2787,1547.5,620,0.8218663334846497,-7.469622149037926,-14.080746165180262,6.611124016142336,127.33214569091797
-60.73071707231077,-2.874721198592984,271.5,421.5,246,2615.5,1430.5,565.5,0.8280621767044067,-8.410172287704771,-13.700176287226316,5.290003999521545,104.965889
-60.021272576677376,-2.860797311689131,328,506,267,3033,1568,675,0.8381817936897278,-8.146890673372564,-14.939809106080695,6.792918432708131,207.36412048339844
-59.86653776898779,-3.4496429804294775,411,572,425,3098,2163,1080,0.7587283849716187,-7.29955143318427,-13.54027349538793,6.240722062203661,3.853214979171753
-60.90476565860892,-3.38945585639347,362,525,362,3071,1742,746,0.7891057133674622,-7.9418175548906325,-13.216094896562739,5.274277341672106,326.326782
-59.82386779299211,-2.885950139644478,330,496.5,294.5,2960.5,1632.5,672.5,0.8190476298332214,-9.231560463117475,-14.2094097704952,4.977849307377724,227.297394
-59.49216487433098,-2.7231304943978145,344.5,558.5,303.5,3800,1865.5,728.5,0.8520774841308594,-6.575850579746364,-14.182697594721432,7.606847014975068,54.938865661621094
-59.97950091596582,-2.5187637672606233,314,503,273,2696,1305,532,0.8160997033119202,-9.386230356787795,-14.147792465902125,4.76156210911433,106.08446502685547
-59.739650735105904,-3.8931861519634916,299,493,323,2585,1572.5,663,0.7778542041778564,-9.313239692407878,-14.87877474732323,5.565535054915353,128.149765
-59.45488479004002,-2.9288446944611852,273.5,504,278,3359.5,1708.5,677.5,0.8471477627754211,-8.444075115793128,-14.479593908641109,6.035518792847981,179.007538
-59.7095571730879,-3.017553328767988,362,560,341,2958,1613,678,0.7932707071304321,-8.109970266644295,-13.354089822810547,5.244119556166252,259.328217
-60.27392375033599,-4.048594696116169,331,509,345,2719,1467,608,0.7748041749000549,-7.292888643647072,-14.948093538967289,7.6552048953202165,249.502182
-59.698552810857436,-2.7835421972548526,364,533,331,2888,1549,670,0.7943460941314697,-8.409334689296784,-14.330247303464654,5.92091261416787,202.905838
-60.907909762103344,-3.0952576008443264,273,449,254,2814,1464,600,0.834419846534729,-7.19633215849824,-13.604436520152206,6.408104361653965,207.695038
-59.49396150489922,-3.0137354888104797,290,510,294,3019,1626,665,0.8225173354148865,-8.102813098323123,-13.502019489313216,5.399206390990093,165.626465
-59.72617600584412,-3.3128744784222803,566,868,687,3096,2291.5,1264.5,0.6367961764335632,-8.863682034599744,-13.539753684481008,4.676071649881264,10.11942195892334
-60.46459116939036,-3.16330498361638,377,536,363,2813,1451,613,0.7714105844497681,-6.8215664917373555,-12.14911582024095,5.327549328503595,148.818604
-60.31030551934283,-3.879486843880669,305,474,279,2684,1537,631,0.8116773366928101,-8.831446194421078,-12.976180018924165,4.144733824503087,103.1402359008789
-60.27347459269393,-2.6256632860708464,289,449,245,2692,1384,558,0.8331630825996399,-7.259000342418089,-13.836405543945762,6.577405201527673,17.58275032043457
-60.01071737208897,-2.387834314600203,313,492,289,2769,1446,578,0.8109875917434692,-7.183646939106458,-14.214486414135832,7.030839475029374,180.742737
-60.67861478583183,-2.9854385573607147,245,374.5,218.5,2496.5,1317.5,520.5,0.8390423655509949,-8.400151375832431,-14.60138343468072,6.201232058848289,173.101654
-60.25797865404287,-3.2053012231489677,363,571,319,3522,1632,672,0.8338974118232727,-7.211643264843674,-14.388990874189307,7.177347609345634,53.924076080322266
-60.3273735097411,-3.4761432813110034,280.5,485,278.5,3009,1705.5,703.5,0.8305703401565552,-7.895915196906726,-14.43668711754312,6.540771920636393,3.207789897918701
-60.09426069351209,-2.660023845688418,330,490,276,2777,1354,564,0.8191942572593689,-8.45260634328138,-15.018818803391653,6.566212460110274,71.321579
-59.780973238175406,-3.882181789733027,326,508,307,2961.5,1492,614.5,0.8121462464332581,-9.171594674073088,-14.570705323668726,5.399110649595638,90.740341
-59.36752362865939,-3.3968669574874557,428,663,421,3503,2182.5,965,0.7854230403900146,-8.487498239364854,-14.171654197564303,5.684155958199449,0.7246509790420532
-60.319064093363,-2.9881335032130734,255.5,420.5,256,2889,1441.5,579,0.8372018933296204,-6.073805912556725,-14.896002119026212,8.822196206469487,119.041122
-60.01498436968854,-3.7106035704661986,345,556.5,327.5,2969.5,1648.5,692,0.80133455991745,-7.385826471148458,-12.73057385142841,5.344747380279952,111.227028
-60.10548963456358,-2.3828935805375457,236.5,429.5,224.5,2638.5,1357.5,547.5,0.8431714773178101,-8.021799962554246,-14.7033079924205,6.681508029866254,191.540497
-60.71499655483868,-3.5837165365843164,278.5,413.5,239,2623,1375.5,560.5,0.8329839110374451,-9.05351594659692,-14.453659143825844,5.400143197228923,153.304138
-60.1582656575056,-3.3970915363084857,544.5,771,691,2740,2987.5,1691,0.5972020030021667,-9.769389762865238,-15.017965915878655,5.248576153013417,0
-59.77243924297627,-2.9587136776581593,376.5,583,350,3052.5,1706.5,737.5,0.7942689061164856,-8.719487288538275,-15.4259031020119,6.706415813473624,137.542038
-59.75873993489345,-2.697753087621438,393,559,366,3147,1775,774,0.7916311025619507,-6.800045529706207,-12.492800162876996,5.6927546331707894,146.754288
-59.74099820803209,-2.617129290871711,381,547,341,2893,1763,781,0.7891156673431396,-8.520372923108333,-15.931902975564093,7.41153005245576,165.863708
-59.75335004318873,-3.797964731846822,351,530,321,3111,1568,663.5,0.8129370808601379,-7.6575074996841845,-14.196532944284648,6.539025444600464,124.404533
-60.491765206734975,-3.127372372251599,316.5,545,311,2647,1333,556,0.7897228002548218,-10.575150639374545,-15.58907133953731,5.013920700162766,4.75189208984375
-60.12907041077172,-3.2488695144287645,764,1001,1056.5,2721,2848,1977,0.4406353533267975,-7.327315192262322,-14.706282559401673,7.378967367139351,0
-60.063942552673055,-3.522181939622129,493,632,569,2365,2389,1347,0.6121336221694946,-8.633485164614804,-14.97210002363345,6.338614859018646,137.470734
-60.15983770925281,-3.22012342533694,314,497,271,2913,1424,551,0.8297738432884216,-10.719858638737115,-17.380777235559965,6.6609185968228495,138.585754
-60.490193154987765,-3.8756690039231607,239.5,369,223,2417,1335,533,0.8310605883598328,-10.110280576049675,-16.27280694283043,6.162526366780757,101.5007095336914
-59.98578912295466,-2.5634549526455697,352,543,313.5,3257.5,1604.5,640.5,0.8244189023971558,-8.311072747634807,-14.053288540261349,5.742215792626542,176.379715
-60.65391111551855,-3.1305164757460178,302.5,530.5,290,3394.5,1683.5,731.5,0.8425837755203247,-9.106887919479828,-14.906733363715098,5.79984544423527,149.071915
-60.451565597770625,-3.1853137080773086,272,443,255,2601,1354,503,0.8214285969734192,-7.875138897452993,-14.5034916425823,6.628352745129308,253.410355
-60.88679935292654,-2.7060625039995436,264,443.5,237,3079,1478,579.5,0.8570566773414612,-6.798154729972223,-13.856184535085589,7.058029805113366,207.858536
-60.07494691490352,-2.728295807281502,330,512,296,3041,1666,702,0.8225951194763184,-8.063603848783393,-13.502679043903052,5.43907519511966,163.276245
-59.96669992316711,-3.3598114520175253,436,686,362,3405,1757,863,0.8078046441078186,-7.737502181734955,-13.24570617860256,5.508203996867605,0.003918999806046486
-60.67636899762154,-3.9154194552454498,284,416,267,2603,1379,592,0.8139373064041138,-8.629796449379365,-14.83067196853712,6.200875519157755,163.2535400390625
-60.620224292364064,-3.4795119636264515,256,445,275,2716,1495,643,0.8161150217056274,-9.130602128451677,-13.651136177477294,4.520534049025617,90.241753
-60.720386446543394,-3.7353072407794854,305.5,440.5,270.5,2523.5,1299.5,545,0.8063707947731018,-9.29106153051552,-14.441284454199712,5.150222923684192,43.932430267333984
-60.048671192843024,-3.9434918078741847,358.5,584.5,336.5,3301.5,1585,654.5,0.8150082230567932,-8.76105927191663,-16.181880923892212,7.420821651975583,150.4961395263672
-59.852613882083936,-3.7656253816185195,317.5,518.5,304,2873,1588,654,0.8086245059967041,-7.888624758410266,-14.640105694239406,6.751480935829139,92.014679
-60.84974384745661,-3.000485338369717,361,516,354,2956,1496,614,0.7861027121543884,-8.092732561985628,-14.483824398086533,6.391091836100905,156.425613
-60.69882687972453,-3.8833046838381766,258.5,423.5,240.5,2615.5,1367.5,558,0.8315826058387756,-6.22502419984807,-12.972547338322888,6.747523138474818,116.305901
-60.76462847428628,-2.8491192129955776,251,450,231,3029,1449,571,0.858282208442688,-7.995275602068824,-13.87470159895171,5.879425996882886,132.618073
-60.97932582719085,-3.353523245028689,435,715,547,2850,2213,1128,0.6779511570930481,-7.237887158480469,-13.820591276171076,6.582704117690606,0
-59.432202329116,-2.816555283946245,291.5,485,278,3241,1622.5,662.5,0.8420005440711975,-4.284784875257335,-9.552652117936226,5.267867242678891,2.3849189281463623
-60.33747955668745,-2.5113526661666374,237,420,235,2625.5,1298,520.5,0.8356930613517761,-7.743015689438508,-13.253072830406616,5.510057140968108,99.802696
-61.02603822196506,-3.334883202883209,329.5,577.5,315.5,3453.5,1907.5,825.5,0.8325815796852112,-7.523118444800234,-13.542341381656408,6.019222936856174,25.1011962890625
-59.79287591568999,-2.8830306149710894,367,493,350,2762,1609,688,0.7750642895698547,-8.69156511973745,-15.405976889864148,6.714411770126697,268.613312
-60.16994375619916,-2.6036545616099183,259,419,243.5,2753,1377,543.5,0.8374770283699036,-8.21109782103025,-16.617469712128468,8.406371891098217,207.372421
-60.01386147558339,-3.514995417349173,594,776,829.5,2997,3345.5,1928.5,0.5664445161819458,-8.960911034348962,-14.91329609361723,5.952385059268268,0
-60.499400886649994,-3.5520509228191033,317,487,280,3670,1767,767,0.8582278490066528,-7.1679790726355606,-14.066056841538835,6.898077768903274,29.746213912963867
-60.34264486957114,-3.7036416270142722,259.5,426.5,259,2576.5,1435,592,0.8173161745071411,-8.266141921018432,-14.621397440609465,6.355255519591033,9.107950210571289
-60.944066952289155,-3.0725751399203083,297,518,274.5,3312.5,1446,569,0.8469473123550415,-6.284340126359275,-13.689700850757475,7.4053607243982,33.37610626220703
-59.890567702837984,-3.6546834440297586,442,575,481,2721,1792,882,0.6995627880096436,-7.84148624912506,-13.421736224557424,5.5802499754323645,143.504349
-59.981522125355085,-2.724253388502964,375,546,384,3160,1611,672,0.7832956910133362,-7.9697419658582795,-13.296033562560348,5.3262915967020685,136.98406982421875
-59.544940897273,-3.786511211974298,490,779,526,3568,2380,1210,0.7430385947227478,-7.741066027064201,-13.745422424690359,6.004356397626158,1.9415990114212036
-60.50254499014441,-2.8205977027247826,306,475.5,332,3067,1925.5,1060,0.8046483993530273,-7.385620170904877,-14.044273657079513,6.658653486174636,52.3628044128418
-60.66581379303313,-3.7121756222134077,243.5,371.5,213.5,2318.5,1183,476,0.8313586115837097,-10.21546858639212,-14.83680727698166,4.621338690589539,166.454361
-60.12907041077172,-2.7480587435321313,268,420,255,2469,1320,541,0.8127753138542175,-9.439709027531288,-15.7738412367548,6.334132209223512,349.47699
-60.36442901521103,-3.827609136222766,614.5,906.5,1015,2704,3226,2354.5,0.4541543424129486,-8.654410084149077,-16.635087966940695,7.980677882791618,0.5868480205535889
-60.06708665616747,-3.926423817475914,342,541.5,321.5,2780.5,1532.5,638.5,0.7927143573760986,-8.782718566118092,-14.431323941842463,5.648605375724371,207.431213
-60.99212681998955,-3.2443779380081668,295,487,265,3305.5,1547.5,603.5,0.851561427116394,-9.032866856650122,-14.21808596760741,5.185219110957288,27.318939
-60.58900783624092,-3.0370916861975874,292,467,257,2993,1523,633,0.8418461680412292,-8.64947571053497,-13.465305907738658,4.815830197203688,84.785347
-59.99544601225894,-3.63312387721089,345,529.5,316,3012.5,1588.5,668.5,0.8101246953010559,-9.340462285191457,-15.379620568732875,6.039158283541418,399.78299
-59.370892310974845,-2.7810718302235236,414,651,428,4292,2456,1052,0.8186440467834473,-7.627790463008375,-14.851808269161996,7.224017806153621,65.952477
-59.60288223309871,-3.383616807046693,375,540,305,3425,1782,728,0.8364611268043518,-8.417569959941176,-15.047020197700983,6.629450237759807,154.190872
-59.89281349104829,-3.287497071645904,352.5,559,322,3459.5,1854,808.5,0.8296971917152405,-7.0925872868171,-12.80344515177104,5.71085786495394,100.606941
-60.89286298109434,-2.7875846160333904,275.5,448,247,2993.5,1445.5,568.5,0.8475543856620789,-7.050241783290829,-13.637046174110777,6.586804390819948,152.774796
-60.12076099439361,-3.0256381663250633,306,500.5,293,2916,1568.5,632,0.8173885941505432,-7.250953850912362,-12.439962726722836,5.189008875810474,106.85306549072266
-59.980848388892,-2.802406818221362,279,460,233,2943,1626,650,0.8532745838165283,-14.458981332107694,-20.483365363771814,6.02438403166412,135.865555
-60.001285061605714,-3.6636665968709536,327.5,501.5,285.5,2804.5,1575.5,660,0.8152103424072266,-10.506577247590403,-16.265063473980156,5.758486226389753,203.909882
-60.21553325686822,-2.9075097064633466,298,484,266,3091,1549,598,0.8415251970291138,-8.266002567903497,-15.035661635016542,6.769659067113045,43.334320068359375
-59.97433560308213,-2.8134111804518267,370.5,621.5,338,3876.5,1945,807.5,0.8396013975143433,-7.676249057466862,-15.53111703763576,7.854867980168898,100.892502
-60.10436674045843,-2.9389507414075298,301.5,526,287.5,3190,1546.5,632,0.8346513509750366,-7.503412025823382,-14.20471136737945,6.7012993415560675,57.848701
-60.51557056176414,-2.7453637976797727,358,460,310,2517,1392,617,0.7806862592697144,-6.264555651154458,-11.740892746253364,5.476337095098906,191.434845
-60.2799873785038,-3.8383889196322007,374,547,300,3411,1784,707,0.8383185267448425,-7.888541182326727,-13.797872295168023,5.909331112841296,39.87653350830078
-59.70910801544584,-3.559012866271029,351,510.5,310.5,2820,1497,603.5,0.8016291260719299,-8.032786543314492,-14.125209145485687,6.092422602171196,265.943848
-60.42843397920455,-3.458401554449643,426.5,628.5,568,2818.5,2434,1317.5,0.6645504236221313,-7.075907313375163,-15.695720030716112,8.619812717340949,74.099747
-60.08819706534428,-3.214284375990163,306,516,325,3249,1812,790,0.8181309700012207,-8.99500294069327,-13.965906266349142,4.970903325655872,35.079689
